"كما تعلمون ، يهاجر حقًا أعتقد من","you know, really migrating I think from a",,,,,,,,
"عالم MATLAB Python إلى زيادة - عفواً ،","MATLAB Python world to increasing- excuse me,",,,,,,,,
عالم MATLAB Octave إلى Python بشكل متزايد,MATLAB Octave world to increasingly a Python,,,,,,,,
"، ثم في النهاية لإنتاج Java أو C ++ ، نوع  من العالم. ","maybe and- and then eventually for production Java or C++, kind of world.",,,,,,,,
"وهكذا ، آه ، نحن نعيد كتابة الكثير من المهام","And so, uh, we're rewriting a lot of the assignments",,,,,,,,
لهذا الفصل في هذا العام الدراسي.,for this class this school year.,,,,,,,,
"بعد قيادة هذه العملية ،","Having, having driving that process,",,,,,,,,
"أه ، لذلك - حتى تكون هذه الدورة ،","uh, so that- so that this course,",,,,,,,,
"أه ، يمكنك القيام بالمزيد من المهام.","uh, you could do more of the assignments.",,,,,,,,
"أه ، أه ، ربما معظم - ربما جميع المهام في ،","Uh, uh, maybe most- maybe all of the assignments in,",,,,,,,,
"أم ، بايثون ، أه ، NumPy بدلاً من ذلك.","um, Python, uh, NumPy instead.",,,,,,,,
"الآن ، ملاحظة حول قواعد","Um, now, a note on the honor codes,",,,,,,,,
"الشرف ، نحن نطلب ، كما تعلمون","um, we ask that, you know,",,,,,,,,
"، نحن نشجعك بالفعل على تشكيل مجموعات دراسية.","we, we actually encourage you to form study groups.",,,,,,,,
أه لذا تعلمون أنني كنت مفتونًا بالتعليم منذ وقت طويل.,"Uh, so, so you know I've been um, fascinated by education, a long time.",,,,,,,,
لقد أمضيت وقتًا طويلاً في دراسة التعليم وعلم أصول التدريس وكيف يمكن للمدرسين,I spent a long time studying education and pedagogy and how instructors,,,,,,,,
مثلنا المساعدة في دعم الشباب للتعلم بشكل أكثر كفاءة.,like us can help support youth to learn more efficiently.,,,,,,,,
وأحد الدروس التي تعلمتها,And one of the lessons I've learned from,,,,,,,,
"من أدبيات البحث التربوي هو أن الفصول عالية التقنية مثل هذه ،","the educational research literature is that the highly technical classes like this,",,,,,,,,
"إذا قمت بتشكيل مجموعات دراسية ، أه ،","if you form study groups, uh,",,,,,,,,
"من المحتمل أن يكون لديك وقت أسهل ، أليس كذلك؟","you will probably have an easier time, right?",,,,,,,,
"لذا ، CS229 ، نختار المواد عالية التقنية.","So, so CS229, we go for the highly technical material.",,,,,,,,
"هناك الكثير من الرياضيات ، وبعض المشاكل صعبة وإذا كان لديك","There's a lot of math, some of the problems are hard and if you have",,,,,,,,
"مجموعة من الأصدقاء للدراسة معهم ،","a group of friends to study with, uh,",,,,,,,,
"فمن المحتمل أن يكون لديك وقت أسهل أه ،","you probably have an easier time uh, uh,",,,,,,,,
لأنه يمكنك الآن طرح أسئلة على بعضكما والعمل معًا ومساعدة كل منهما  آخر. ,because you can now ask each other questions and work together and help each other.,,,,,,,,
"أم ، حيث نطلب منك رسم الخط أو ما نطلب","Um, where we ask you to draw the line or what we ask",,,,,,,,
"منك القيام به ، بالنسبة إلى ستانفورد ،","you to, to, to do relative to Stanford's,",,,,,,,,
"أه ، مدونة الشرف ، أممم ،","uh, Honor Code is, um,",,,,,,,,
"نطلب منك حل مشاكل الواجب المنزلي بنفسك ، أليس كذلك؟","we ask that you do the homework problems by yourself, right?",,,,,,,,
"أه و ، و بالتحديد اممم ،","Uh, and, and, and most specifically, um,",,,,,,,,
"لا بأس في مناقشة مشاكل الواجبات المنزلية مع الأصدقاء ،","it's okay to discuss the homework problems with friends,",,,,,,,,
"لكن إذا كنت أنت ،","but if you, um,",,,,,,,,
"ولكن بعد مناقشة مشاكل الواجبات المنزلية مع الأصدقاء ،","but after discussing homework problems with friends,",,,,,,,,
"نطلب منك العودة وكتابة الحلول بنفسك ،  أه","we ask you to go back and write out the solutions by yourself, uh,",,,,,,,,
بدون الرجوع إلى الملاحظات التي,"without referring to notes that,",,,,,,,,
"تعلمون أنكم قد تطورتم وأصدقاؤكم معًا ، حسنًا؟","you know, you and your friends had developed together, okay?",,,,,,,,
"أممم ، رمز شرف الفصل مكتوب بوضوح","Um, the class's honor code is written clearly",,,,,,,,
على نشرات الفصل المنشورة رقميًا على الموقع الإلكتروني.,on the class handouts posted digitally on the website.,,,,,,,,
لذلك إذا كان لديك أي أسئلة حول ما,So if you ever have any questions about what,,,,,,,,
"هو مسموح بالتعاون وما هو غير مسموح به ،","is allowed collaboration and what isn't allowed, uh,",,,,,,,,
فيرجى الرجوع إلى هذا المستند المكتوب على,please refer to that written document on,,,,,,,,
"موقع الدورة التدريبية حيث نصف هذا بشكل أكثر وضوحًا ، ولكن","the course website where we describe this more clearly, but,",,,,,,,,
"، احتراما لقانون شرف جامعة ستانفورد  بالإضافة إلى ،","um, out of respect for the Stanford honor code as well as for,",,,,,,,,
"أه ، أه ، أنت تعرف ، من","uh, uh, you know,",,,,,,,,
"أجل ، بالنسبة للطلاب ، نوعًا ما يقومون بعملهم الخاص ،","for, for, for students kind of doing their own work,",,,,,,,,
"طلبنا منك القيام بعملك الخاص بشكل أساسي ، آه ، من","we asked you to basically do your own work, uh,",,,,,,,,
"أجل - لا بأس بمناقشته ،","for the- it's okay to discuss it,",,,,,,,,
"ولكن بعد مناقشة الواجب المنزلي  مشاكل مع الأصدقاء ، في النهاية ،","but after discussing homework problems with friends, ultimately,",,,,,,,,
نطلب منك كتابة مشاكلك بنفسك حتى,we ask you to write up your problems by yourself so that,,,,,,,,
"تعكس عمليات تقديم الواجبات المنزلية عملك ، أليس كذلك؟","the homework submissions reflect your own work, right?",,,,,,,,
"أممم ، وأنا أهتم بهذا لأنه اتضح أن وجود CS 229 ،","Um, and I care about this because it turns out that having CS 229,",,,,,,,,
"كما تعلمون ، CS 229 هو أحد تلك الفئات التي يتعرف عليها أصحاب العمل.","you know, CS 229 is one of those classes that employers recognize.",,,,,,,,
"أه - آه ، لا أعرف ما إذا كنتم تعلمون ،","Uh- uh, I don't know if you guys know,",,,,,,,,
"ولكن كانت هناك ، يا رفاق ،","but there have been, um,",,,,,,,,
"شركات عرضت إعلانات وظائف تقول أشياء مثل ،","companies that have put up job ads that say stuff like,",,,,,,,,
طالما أنك حصلت على - طالما أكملت|So long as you've got- so long as you completed,,,,,,,,,
"CS 229 نحن  تضمن حصولك على مقابلة ، ""أليس كذلك؟","CS 229 we guarantee you get an interview,"" right?",,,,,,,,
[ضحك] لقد رأيت أشياء من هذا القبيل.,[LAUGHTER] I've- I've seen stuff like that.,,,,,,,,
ولذا أعتقد أنك تعلم من أجل الحفاظ,"And so I think you know in order to, to maintain",,,,,,,,
"على قدسية ما يعنيه أن تكون مكملًا لـ CS 229 ،","that sanctity of what it means to be a CS 229 completer,",,,,,,,,
"أعتقد ، أممم ، وسأطلب منكم جميعًا - أن تقوموا بواجبكم المنزلي حقًا.","I think, um, and I'll ask all of you so that- really do your homework.",,,,,,,,
"أم ، أو ابق ضمن حدود","Um, or stay within the bounds of acceptable,",,,,,,,,
التعاون المقبول والمقبول فيما يتعلق بقانون الشرف.,acceptable collaboration relative to the honor code.,,,,,,,,
"اممم ، دعنا نرى.","Um, let's see.",,,,,,,,
"وأعتقد أن أم ، آه ،","And I think that um, uh,",,,,,,,,
"إذا- آه ، أتعلم ماذا؟","if- uh, you know what?",,,,,,,,
"هذا ، أم ، [ضوضاء] نعم.","This is, um, [NOISE] yeah.",,,,,,,,
"وأعتقد أنه ، آه ،","And I think that, uh,",,,,,,,,
"أحد أفضل أجزاء CS 229 ،","one of the best parts of CS 229,",,,,,,,,
"اتضح أنه ، عذرا.","it turns out is, um, excuse me.",,,,,,,,
"لذلك أنا أحاول ، آسف ، سأحاول البحث عن مؤشر الماوس.","So I'm trying, sorry, I'm going to try looking for my mouse cursor.",,,,,,,,
اه حسنا.  اسف بشأن ذلك. ,"Uh, all right. Sorry about that.",,,,,,,,
لا يتم عكس شاشات العرض الخاصة بي.,My- my- my displays are not mirrored.,,,,,,,,
لذلك هذا محرج بعض الشيء.,So this is a little bit awkward.,,,,,,,,
"حسنًا ، أحد أفضل أجزاء الفصل هو","Um, so one of the best parts of the class is- oh,",,,,,,,,
التصوير.  اسف بشأن ذلك. ,shoot. Sorry about that.,,,,,,,,
[ضحك],[LAUGHTER],,,,,,,,
"حسنًا ، لا تهتم.  لن أفعل هذا.","All right, never mind. I won't do this.",,,,,,,,
يمكنك القيام بذلك بنفسك على الإنترنت لاحقًا.,"Um, you could do, you could do it yourself online later.",,,,,,,,
"نعم ، لقد بدأت في","Um, yeah, I started",,,,,,,,
استخدام - لقد بدأت في استخدام Firefox مؤخرًا بالإضافة إلى Chrome هنا.  إنه مزيج.,using- I started using Firefox recently in addition to Chrome here. It's a mix up.,,,,,,,,
أحد أفضل,"Um, one of the best parts of, um,",,,,,,,,
أجزاء الفصل هو مشروع الفصل الدراسي.,"the class is, um, the class project.",,,,,,,,
